date,btc_price,eth_price,sol_price,funding_rate,lp_apy
2025-01-07 00:00:00,102229.39453189743,3687.1447140588307,218.4209767110049,,
2025-01-08 00:00:00,96952.09886774956,3380.0211263090155,202.492545725036,,
2025-01-09 00:00:00,95016.71440989176,3325.1300293537356,197.45206766283226,,
2025-01-10 00:00:00,92376.27578346101,3219.09284475812,185.0111350868991,,
2025-01-11 00:00:00,94736.6267420969,3269.1759954060667,187.8201167474825,,
2025-01-12 00:00:00,94559.55167224213,3283.591322828503,188.0632507646954,,
2025-01-13 00:00:00,94454.77089638807,3264.070968533687,188.39194289058088,,
2025-01-14 00:00:00,94456.3493746993,3134.5520394596483,183.11428850097792,,
2025-01-15 00:00:00,96574.07768799194,3224.8006483414138,187.70452520232413,,
2025-01-16 00:00:00,100313.15239828422,3447.0340476747956,205.75854800567018,,
2025-01-17 00:00:00,100044.57926776377,3309.4466139900196,211.23399374041628,,
2025-01-18 00:00:00,104160.69358484233,3477.284285084809,219.77905400813702,,
2025-01-19 00:00:00,104334.61575724394,3309.0995676199964,262.5615764589647,,
2025-01-20 00:00:00,101275.33714814208,3208.1365439891497,251.97488550305266,,
2025-01-21 00:00:00,101764.90860170545,3263.069869880814,242.47150410221352,,
2025-01-22 00:00:00,106182.2368201815,3326.0285404709143,250.3984908388754,,
2025-01-23 00:00:00,103673.53509537787,3237.2996671291435,256.1143343782641,,
2025-01-24 00:00:00,104067.60991206947,3332.580893146162,253.49503131499628,,
2025-01-25 00:00:00,104835.19253555956,3311.8499838687,253.62637885441316,,
2025-01-26 00:00:00,104796.04077738234,3320.1314101789453,257.0742996969564,,
2025-01-27 00:00:00,102552.24874280207,3232.2767744705584,241.06731630326192,,
2025-01-28 00:00:00,101958.46953745594,3173.5346079397173,234.97914713600687,,
2025-01-29 00:00:00,101313.11264498268,3076.4937692857234,226.88945614638288,,
2025-01-30 00:00:00,103718.97939813645,3114.4358854363104,228.6145425527223,,
2025-01-31 00:00:00,104781.5135100103,3248.249484352305,239.04719726337646,,
2025-02-01 00:00:00,102382.39409722165,3296.390634843652,231.50782299297455,,
2025-02-02 00:00:00,100674.78762544956,3125.0386801320924,214.46366422580272,,
2025-02-03 00:00:00,97568.31653024875,2862.6976188716285,202.32492853599265,,
2025-02-04 00:00:00,101466.8606657039,2877.8138239498767,215.95147229807475,,
2025-02-05 00:00:00,98118.43921664466,2740.3809762760143,207.42406393975517,,
2025-02-06 00:00:00,96582.88682919052,2790.5521609256075,196.21787573260255,,
2025-02-07 00:00:00,96635.41875332211,2686.662316793651,189.38932513491977,,
2025-02-08 00:00:00,96558.4563096667,2623.4507017824767,192.2709679394336,,
2025-02-09 00:00:00,96558.23762501091,2635.6011418023404,199.70939394589394,,
2025-02-10 00:00:00,96548.57865379585,2632.5358220552475,200.44634668796408,,
2025-02-11 00:00:00,97399.98161383197,2660.2967996436387,200.0458466193684,,
2025-02-12 00:00:00,95739.97737079239,2603.0333698049267,197.92915264031842,,
2025-02-13 00:00:00,97836.18856127483,2736.2703136032396,196.60301392852935,,
2025-02-14 00:00:00,96561.6639990985,2675.7090007037627,194.2631701900725,,
2025-02-15 00:00:00,97488.48148536457,2724.6698335873957,199.65011966060425,,
2025-02-16 00:00:00,97569.95169430465,2692.8213863864253,194.4254509858272,,
2025-02-17 00:00:00,96149.3484548204,2659.9017474093457,188.165584495931,,
2025-02-18 00:00:00,95776.15723852723,2741.9050800956124,177.91997195388805,,
2025-02-19 00:00:00,95495.89153299287,2669.4945006896073,169.10718217289786,,
2025-02-20 00:00:00,96554.87156259285,2714.8018364720533,169.26443436615673,,
2025-02-21 00:00:00,98384.31738240314,2741.5933625994785,176.02074183930708,,
2025-02-22 00:00:00,96135.15541305285,2658.3470942919384,169.00123201382314,,
2025-02-23 00:00:00,96564.15414290235,2764.355233404291,172.21280391506767,,
2025-02-24 00:00:00,96327.46309127835,2827.1844084879804,168.09302650361454,,
2025-02-25 00:00:00,91396.76686930266,2503.103420098605,141.16593031186233,,
2025-02-26 00:00:00,88755.7693356979,2495.315451693047,144.3563354963687,,
2025-02-27 00:00:00,83900.11496524839,2325.853934699374,134.6628545613439,,
2025-02-28 00:00:00,84709.14477847965,2305.3229378029837,137.60648163669737,,
2025-03-01 00:00:00,84441.9012237131,2235.204208608959,148.17466304440643,,
2025-03-02 00:00:00,86005.25629681018,2212.8243514969954,143.4002225931321,,
2025-03-03 00:00:00,94261.53286538439,2517.3382391622977,178.17413183106032,,
2025-03-04 00:00:00,86124.71418722175,2148.199533470228,142.5141267061424,,
2025-03-05 00:00:00,87310.80531078295,2171.496943535016,145.06190940041165,,
2025-03-06 00:00:00,90604.08098523637,2241.3841149187283,146.1815871653316,,
2025-03-07 00:00:00,90001.40087607042,2202.3207363495417,143.45134750836067,,
2025-03-08 00:00:00,86773.33597555371,2140.7498089428914,139.1826626278542,,
2025-03-09 00:00:00,86142.9833586432,2199.9995000805707,136.88210638232243,,
2025-03-10 00:00:00,80751.13893300897,2017.265460184326,126.63426805755283,,
2025-03-11 00:00:00,78783.94057934263,1879.1231054991026,118.78644366084116,,
2025-03-12 00:00:00,82799.1080292053,1921.3099227587034,125.4287680235315,,
2025-03-13 00:00:00,83884.24578828987,1910.6551381032464,126.56536487567297,,
2025-03-14 00:00:00,81098.90052436228,1862.7949366490388,123.23770752728635,,
2025-03-15 00:00:00,83971.70916064628,1910.6662703455045,133.5545345544276,,
2025-03-16 00:00:00,84391.69087647168,1939.7856881721348,135.83808085318316,,
2025-03-17 00:00:00,82610.61750343916,1887.7643429692785,126.16514527624146,,
2025-03-18 00:00:00,84075.36559694471,1929.1833577618722,128.27980954134415,,
2025-03-19 00:00:00,82780.03048688271,1932.7964059050657,125.34406014353017,,
2025-03-20 00:00:00,86815.44109470697,2060.728601068271,135.62276169425357,,
2025-03-21 00:00:00,84270.84358966233,1980.831780524645,127.67626424914864,,
2025-03-22 00:00:00,84009.532917822,1964.5293833168294,128.23973822410704,,
2025-03-23 00:00:00,83793.30854192551,1979.5449257665966,128.39187391771924,,
2025-03-24 00:00:00,85787.70914901773,2001.0470230951883,132.10106868785385,,
2025-03-25 00:00:00,87327.72969669085,2077.739325831977,140.57936877383233,,
2025-03-26 00:00:00,87520.58391530563,2068.598435049149,143.93305133739045,,
2025-03-27 00:00:00,86960.8555491039,2009.8835432902426,137.09334253160864,,
2025-03-28 00:00:00,87227.27158032371,2003.3034241292064,138.37897933357002,,
2025-03-29 00:00:00,84359.46915506005,1896.9173600459985,129.44621681849003,,
2025-03-30 00:00:00,82679.17255385047,1829.2745211803463,124.50189658068513,,
2025-03-31 00:00:00,82356.38111183756,1805.3378779435934,124.5806499329744,,
2025-04-01 00:00:00,82514.09365397849,1824.2071367609847,124.86617842858315,,
2025-04-02 00:00:00,85237.5876052852,1907.1671522994227,126.80693682115113,,
2025-04-03 00:00:00,82526.4221526433,1795.761850567479,118.08550586157003,,
2025-04-04 00:00:00,83163.98757387721,1818.2844199542053,117.1929518844708,,
2025-04-05 00:00:00,83852.00765399594,1814.4807753449506,122.71307466195722,,
2025-04-06 00:00:00,83595.88550177493,1809.935827172196,120.16838205477265,,
2025-04-07 00:00:00,78211.48358199988,1574.6321611455576,105.76515013740064,,
2025-04-08 00:00:00,79179.29226757778,1555.909812570873,106.7967654056102,,
2025-04-09 00:00:00,76329.090356324,1471.3608854365523,105.48654682895575,,
2025-04-10 00:00:00,82622.17029546302,1662.5331604641576,118.96288063114291,,
2025-04-11 00:00:00,79596.35732250768,1523.928624242526,112.88616853404648,,
2025-04-12 00:00:00,83439.28818043756,1568.131690125936,121.39249540173658,,
2025-04-13 00:00:00,85305.09728392666,1645.8625733156498,132.15438529607428,,
2025-04-14 00:00:00,83600.82010054543,1595.4227460001084,128.2347432835372,,
2025-04-15 00:00:00,84523.4524914945,1621.543195596693,129.42181202590046,,
2025-04-16 00:00:00,83656.49248858042,1587.8222244021401,126.3038818388089,,
2025-04-17 00:00:00,84105.77942167096,1577.7073516760117,131.4761427933663,,
2025-04-18 00:00:00,84930.90857600998,1583.4764497002345,134.6151648808524,,
2025-04-19 00:00:00,84433.75017215389,1589.1516208270755,133.9760882871713,,
2025-04-20 00:00:00,85126.66244301842,1615.0502549158562,139.64248014652355,,
2025-04-21 00:00:00,85073.16544858096,1585.4600253443446,137.6315829179827,,
2025-04-22 00:00:00,87452.04699068287,1577.4465595922347,136.3303974884886,,
2025-04-23 00:00:00,93576.16588573981,1759.7064599311093,148.80397504642707,,
2025-04-24 00:00:00,93605.45230873208,1793.969849485534,150.9999108899842,,
2025-04-25 00:00:00,93872.81422867288,1769.3925107354407,152.3299363576059,,
2025-04-26 00:00:00,94773.11200643536,1788.7981804331257,150.92008896105446,,
2025-04-27 00:00:00,94644.06637120107,1821.2695303291391,149.14633083954075,,
2025-04-28 00:00:00,93809.33781968223,1793.6918440730135,148.2466719511348,,
2025-04-29 00:00:00,95030.60645474444,1799.50191449199,147.99083303267335,,
2025-04-30 00:00:00,94256.35946318062,1796.9720456768928,146.49305755147196,,
2025-05-01 00:00:00,94235.75331048167,1794.0495408617828,147.73348327834748,,
2025-05-02 00:00:00,96426.94522273027,1838.8543285925753,150.76046702861854,,
2025-05-03 00:00:00,96855.5681343944,1841.427590836958,147.97213909446802,,
2025-05-04 00:00:00,95922.86842404422,1834.501911876416,146.79754814764868,,
2025-05-05 00:00:00,94326.62048529249,1808.156093844096,143.9823040324787,,
2025-05-06 00:00:00,94758.8237105546,1820.0044598893596,146.81070557078957,,
2025-05-07 00:00:00,96854.53198815876,1816.1686943818438,146.90938773866714,,
2025-05-08 00:00:00,97026.49376966801,1810.3169269284476,147.20059726659957,,
2025-05-09 00:00:00,103076.27555512934,2197.5611893238784,163.41627317514832,,
2025-05-10 00:00:00,102962.54045692299,2341.407963002621,172.6970765026263,,
2025-05-11 00:00:00,104630.8792994166,2583.6829051429513,177.3428319704922,,
2025-05-12 00:00:00,103994.061616746,2507.4693107597423,172.85779222329435,,
2025-05-13 00:00:00,102876.8304286011,2492.426391077375,174.41950190990173,,
2025-05-14 00:00:00,104184.49039270742,2676.639163127913,184.05379777179434,,
2025-05-15 00:00:00,103594.42575090709,2603.7180887199615,176.45507175799847,,
2025-05-16 00:00:00,103708.85136423641,2542.296692466797,168.75269732863256,,
2025-05-17 00:00:00,103556.03493982446,2544.3870377235667,167.76812404954248,,
2025-05-18 00:00:00,103212.36483885496,2475.0543933696913,165.9394166641985,,
2025-05-19 00:00:00,106030.6376831359,2465.3409856139087,171.54067495745267,,
2025-05-20 00:00:00,105629.41580436694,2526.989643891319,166.7148813421899,,
2025-05-21 00:00:00,106786.71995834043,2524.2743433146065,168.38572912424627,,
2025-05-22 00:00:00,109665.86371625263,2558.9502343769486,173.96771434765478,,
2025-05-23 00:00:00,111560.356938144,2657.1674447566115,179.57884486750282,,
2025-05-24 00:00:00,107216.66856870624,2519.813809045145,174.43566967519817,,
2025-05-25 00:00:00,107831.36374380375,2529.4429842284353,175.9976176396849,,
2025-05-26 00:00:00,108861.81037744327,2546.6201163370915,175.13203918726265,,
2025-05-27 00:00:00,109377.71513263129,2562.1729286392238,174.71672204451494,,
2025-05-28 00:00:00,109068.45694901445,2662.0940568241435,176.57784495904014,,
2025-05-29 00:00:00,107838.18431100152,2676.2674124507,172.12073410994773,,
2025-05-30 00:00:00,105745.41660358038,2633.1392065286695,166.83894593726552,,
2025-05-31 00:00:00,104010.91956242644,2524.4762348050726,156.51262963204462,,
2025-06-01 00:00:00,104687.50742934884,2532.3627853090866,156.86968538083693,,
2025-06-02 00:00:00,105710.00593822816,2538.3300584367485,157.63092185153255,,
2025-06-03 00:00:00,105884.74263221149,2609.737253959435,156.97126157615844,,
2025-06-04 00:00:00,105434.47745144971,2595.4689570062997,155.57609294535118,,
2025-06-05 00:00:00,104812.9182188067,2610.343189828259,153.52933334658826,,
2025-06-06 00:00:00,101650.7387545425,2421.601103763502,144.54778524030908,,
2025-06-07 00:00:00,104409.74967959142,2481.4039836690267,148.27289869882955,,
2025-06-08 00:00:00,105681.4546141758,2526.291995889778,150.07536034230216,,
2025-06-09 00:00:00,105692.24740699006,2508.784123584585,152.50446458828966,,
2025-06-10 00:00:00,110261.57485948496,2685.0001850413178,161.15980951265985,,
2025-06-11 00:00:00,110212.73252109604,2808.503208314919,164.9644225697288,,
2025-06-12 00:00:00,108679.9760916168,2776.1371915822333,161.01986639557893,,
2025-06-13 00:00:00,105979.22902375912,2653.158968452672,152.6604566097001,,
2025-06-14 00:00:00,106045.56440819203,2577.04861752583,148.53042859104298,,
2025-06-15 00:00:00,105482.90611628917,2534.0702195359518,144.75154594223267,,
2025-06-16 00:00:00,105554.49383061715,2547.8456040920437,152.684889859998,,
2025-06-17 00:00:00,106951.2720181497,2561.329843569428,151.43554856186984,,
2025-06-18 00:00:00,104683.42479835715,2514.986700576147,147.99188434299543,,
2025-06-19 00:00:00,104722.695052907,2521.3334233964915,146.27697674399295,,
2025-06-20 00:00:00,104690.65002458123,2522.1791903642184,147.09924520457085,,
2025-06-21 00:00:00,103290.105144757,2405.695434213183,140.04009054961782,,
2025-06-22 00:00:00,101532.5683847329,2270.581996055585,133.71000196412658,,
2025-06-23 00:00:00,100852.58264648831,2227.4287266371684,131.8134744866569,,
2025-06-24 00:00:00,105511.62437933135,2423.899644268608,144.7815680115998,,
2025-06-25 00:00:00,105976.06929808448,2446.539301545049,145.8019507474219,,
2025-06-26 00:00:00,107238.53045016268,2417.2267855277296,143.37011953879949,,
2025-06-27 00:00:00,106984.01253775663,2415.031864876594,138.97799072607012,,
2025-06-28 00:00:00,107078.91560644074,2423.0302896731746,142.12675809713753,,
2025-06-29 00:00:00,107331.58548463577,2437.133001780241,150.7812372563586,,
2025-06-30 00:00:00,108396.61631317894,2502.6672721177083,153.31879559308874,,
2025-07-01 00:00:00,107132.79910701896,2488.190781689803,154.9374500694811,,
2025-07-02 00:00:00,105613.39974163055,2405.1045592800183,146.84115991278014,,
2025-07-03 00:00:00,108824.44423167943,2574.067718495133,152.1680329188485,,
2025-07-04 00:00:00,109602.20483914016,2590.132231590221,152.28063806980848,,
2025-07-05 00:00:00,108040.8919400104,2509.236345783362,147.76302956048175,,
2025-07-06 00:00:00,108217.46849992426,2517.37917835065,147.60067170952217,,
2025-07-07 00:00:00,109215.19771840284,2571.358192115984,151.92103968743746,,
2025-07-08 00:00:00,108300.71675785031,2543.6317028067488,148.79005045485957,,
2025-07-09 00:00:00,108953.19187727802,2615.7759888945047,151.83083400485827,,
2025-07-10 00:00:00,111327.53054245669,2772.5795626609174,157.20772193763892,,
2025-07-11 00:00:00,115879.65030112496,2948.4462027029053,163.85821380442644,,
2025-07-12 00:00:00,117571.02510036016,2958.8514450990992,162.75319398002793,,
2025-07-13 00:00:00,117418.95745007684,2942.9616055388096,160.46917812212587,,
2025-07-14 00:00:00,119117.55666327637,2974.2654952333387,161.2426294578984,,
2025-07-15 00:00:00,119833.67446712355,3012.1797069059276,162.28222240485653,,
2025-07-16 00:00:00,117678.19493404306,3133.069857747011,163.96583057213138,,
2025-07-17 00:00:00,118748.1627367753,3368.126521526108,173.8289647474319,,
2025-07-18 00:00:00,119445.36520434043,3481.8828152374017,176.0976453468298,,
2025-07-19 00:00:00,117988.94664455787,3547.317079001209,177.36979874415755,,
2025-07-20 00:00:00,117901.62655900871,3594.3185010809702,176.91082733883786,,
2025-07-21 00:00:00,117256.9208222684,3758.605581813957,180.99223128612934,,
2025-07-22 00:00:00,117482.46977767294,3765.453624023574,196.42381167802614,,
2025-07-23 00:00:00,119955.79570607653,3746.9406687316323,205.2909062553001,,
2025-07-24 00:00:00,118629.05588130427,3630.053531480921,189.5923023530127,,
2025-07-25 00:00:00,118354.43517438594,3708.4299352383423,182.56084286755046,,
2025-07-26 00:00:00,117540.80837085741,3723.0529092785596,186.17182549934944,,
2025-07-27 00:00:00,117959.54234360624,3742.4314258659915,184.9395837508933,,
2025-07-28 00:00:00,119418.91405141471,3864.1248374654765,188.5758287219798,,
2025-07-29 00:00:00,118003.30201607826,3786.303845995956,183.03025266261037,,
2025-07-30 00:00:00,117853.30892863822,3788.5983716058226,181.16776459533068,,
2025-07-31 00:00:00,117833.24087995925,3807.4166010824188,177.8780960276323,,
2025-08-01 00:00:00,115700.00243915782,3696.6628530851194,172.1630467364299,,
2025-08-02 00:00:00,113234.6051343189,3483.1789551579504,162.79127248081605,,
2025-08-03 00:00:00,112554.90232221723,3397.4855484143177,158.53125175932496,,
2025-08-04 00:00:00,114199.10966460757,3497.573127822404,161.90312387611363,,
2025-08-05 00:00:00,115138.68613070177,3715.7090148550706,169.41522028427192,,
2025-08-06 00:00:00,114128.35408881678,3612.442432236669,164.08356857308905,,
2025-08-07 00:00:00,115022.09576830892,3684.0459195726726,168.1731958529984,,
2025-08-08 00:00:00,117463.47451085235,3911.2609462690816,175.3851480311338,,
2025-08-09 00:00:00,116688.36663186055,4012.97697001236,176.79535226118225,,
2025-08-10 00:00:00,116510.08393213755,4265.563258333516,180.38638312645054,,
2025-08-11 00:00:00,119266.92516880555,4253.591618951185,182.9089507475702,,
2025-08-12 00:00:00,118773.79960860992,4228.824213261163,175.04512640796176,,
2025-08-13 00:00:00,120202.53485503166,4606.809427709522,192.59412792428108,,
2025-08-14 00:00:00,123560.99363577305,4763.652535322159,201.8186877395025,,
2025-08-15 00:00:00,118405.59579823953,4554.291501538621,192.75680405400084,,
2025-08-16 00:00:00,117339.79190213277,4430.532465017841,185.5996951638033,,
2025-08-17 00:00:00,117501.21653394958,4426.826913311333,189.76942306167987,,
2025-08-18 00:00:00,117542.83687778088,4487.118013759226,191.64098987374877,,
2025-08-19 00:00:00,116256.41276740946,4317.2757573282315,183.0130381229085,,
2025-08-20 00:00:00,112778.34483555844,4074.495786100515,176.4002245667356,,
2025-08-21 00:00:00,114252.39755195397,4330.491598768078,187.2669439751863,,
2025-08-22 00:00:00,112414.39987336512,4224.438592580698,180.24297051206173,,
2025-08-23 00:00:00,116834.24948202295,4829.225541798332,200.2605865005056,,
2025-08-24 00:00:00,115359.98346714744,4773.884088598777,204.01931609622184,,
2025-08-25 00:00:00,113399.54847314971,4778.10916071381,205.88090746426144,,
2025-08-26 00:00:00,110185.35443900425,4381.626176071471,187.18525315161807,,
2025-08-27 00:00:00,111842.70999260596,4602.369685333965,195.9857969070515,,
2025-08-28 00:00:00,111216.08479629169,4500.1451479982325,203.29341765413957,,
2025-08-29 00:00:00,112525.59740669793,4507.560431032719,214.54958917125032,,
2025-08-30 00:00:00,108480.30666639366,4364.358521430426,205.08335316941142,,
2025-08-31 00:00:00,108781.95727925687,4373.360357620914,202.71014197799335,,
2025-09-01 00:00:00,108253.36092385623,4388.931464519364,200.90099462282365,,
2025-09-02 00:00:00,109162.68557992298,4303.202222745541,196.88381950999033,,
2025-09-03 00:00:00,111190.18209845416,4325.856306225941,209.23036715955652,,
2025-09-04 00:00:00,111711.51977725117,4449.8670977283255,210.678785187558,,
2025-09-05 00:00:00,110724.736377486,4298.094660544595,202.68556246131902,,
2025-09-06 00:00:00,110662.18112628513,4306.613513100346,203.47913677981902,,
2025-09-07 00:00:00,110209.1888247784,4273.110024157841,200.18665937035894,,
2025-09-08 00:00:00,111131.9923868407,4304.032421076036,206.51848846856373,,
2025-09-09 00:00:00,112025.12878118771,4309.685702772004,214.08956690665315,,
2025-09-10 00:00:00,111547.43956434788,4309.342746120013,217.38518604767611,,
2025-09-11 00:00:00,113975.32489468766,4347.476803670656,223.9996568751895,,
2025-09-12 00:00:00,115503.16663193036,4459.31901599882,228.6994803098487,,
2025-09-13 00:00:00,116160.14344594491,4708.841744149995,242.25824628845254,,
2025-09-14 00:00:00,115970.58488443034,4667.699652630318,242.6675990847208,,
2025-09-15 00:00:00,115373.55555886829,4609.786110950785,240.51910214123612,,
2025-09-16 00:00:00,115397.25272727509,4524.244939102515,233.8358169548661,,
2025-09-17 00:00:00,116762.8496864193,4504.266635522813,237.00322352946304,,
2025-09-18 00:00:00,116455.94648225319,4591.768794331328,244.94703055919837,,
2025-09-19 00:00:00,117145.49508952006,4590.6367372135155,247.55626201820508,,
2025-09-20 00:00:00,115655.81046441344,4470.479474009387,238.33823551145915,,
2025-09-21 00:00:00,115715.51536781774,4481.799472368209,239.46337999355012,,
2025-09-22 00:00:00,115304.47999407038,4452.87113037789,236.64867854250417,,
2025-09-23 00:00:00,112696.74101711863,4199.951774017639,220.33692191838946,,
2025-09-24 00:00:00,112022.16587861195,4166.1905498775295,214.17925267896382,,
2025-09-25 00:00:00,113320.56908541008,4148.65682762035,211.59608812684968,,
2025-09-26 00:00:00,108963.53013595635,3863.0632875907245,192.18165357078567,,
2025-09-27 00:00:00,109710.20874667744,4037.0979210260916,205.1199454921513,,
2025-09-28 00:00:00,109654.81021075726,4018.167453105732,203.5749247337909,,
2025-09-29 00:00:00,112142.57362752674,4141.839664086501,210.7450481378904,,
2025-09-30 00:00:00,114309.15041119447,4215.61278947927,212.92955681530267,,
2025-10-01 00:00:00,114024.22783550054,4144.230463371581,208.6992944881733,,
2025-10-02 00:00:00,118503.24451752483,4343.951983440489,221.2188833389755,,
