date,btc_price,eth_price,sol_price,lp_apy,funding_rate
2024-01-28,107565.379352606,3674.513282149579,183.0931865648392,172.4098195604213,-0.00027767689612363475
2024-01-29,107198.44772387785,3672.270747016823,183.64299943912545,143.32663051678426,-0.00019436610557587962
2024-01-30,107031.60145552523,3618.951666420082,184.67751882818905,153.07511467338122,-0.00016375273251997396
2024-01-31,106951.56362560885,3630.2969714414194,183.02936963922744,167.90003528045514,-0.000156964210645644
2024-02-01,106004.38819482905,3618.4673351116408,184.36853934702208,151.97627381637972,-0.00019383923137340723
2024-02-02,105416.72978425551,3585.070324035922,183.49935152706593,158.13303152665392,-0.000481865300250736
2024-02-03,105645.92778130867,3574.1147799701853,182.29227537211585,142.0973363202181,-0.0001172822437643265
2024-02-04,105839.40536945422,3548.325755138957,182.69608045435433,171.98623468602594,-0.00011378809865703785
2024-02-05,105408.31011569008,3542.4254583642564,182.5026329362248,153.19797317016346,-0.0002524020172538114
2024-02-06,105826.49920629627,3532.1522413536054,183.93482166432943,154.25871883108042,-0.0001444193527777906
2024-02-07,104760.19166023505,3501.675516868673,181.6269229032624,160.823257978867,-0.00022997158513385203
2024-02-08,103868.7922397276,3500.3610004710154,180.07274218850984,180.61306176767934,-0.0002857082550394044
2024-02-09,103043.54425177994,3474.53181941201,178.98631403183492,147.14312223714919,-0.00013324119077639257
2024-02-10,102572.73406064854,3477.5312324355987,178.7300718773895,143.63022636811962,-0.00010582447333000892
2024-02-11,102039.7634938083,3419.7048520526696,177.65955037153643,164.10380172947058,-0.0002646962111575448
2024-02-12,101852.45812861744,3417.0381696924023,177.14604473934494,172.22521042255164,2.978855789975273e-05
2024-02-13,101349.50441075323,3397.8801294691693,176.28447280786824,146.86644901845597,-7.23752054010659e-05
2024-02-14,101819.22155391969,3382.7551005278146,177.22694228160137,187.86625443610413,-0.00024700931646176886
2024-02-15,100748.90052251777,3409.4746442387163,176.01269541045883,149.83048210643793,-0.0002719206127286226
2024-02-16,100061.2938246632,3395.2547781966405,175.02104930029188,175.38160768707206,-0.00021580684783280692
2024-02-17,100052.75405868428,3396.830382231003,174.72357714885032,144.46314958498448,-0.0002548281344636864
2024-02-18,99049.90918435212,3413.2456255531984,174.18467556790355,143.88764606092116,-0.0002695009882343874
2024-02-19,99601.98765642241,3440.3800505313184,174.13317861319658,154.5498929751636,-0.0002508079862881574
2024-02-20,98816.07612090546,3411.656014428338,171.91631252987764,162.26164322144737,-0.00011548929014629022
2024-02-21,98352.35721200593,3430.009613208295,171.65501161111723,151.38761818592832,-0.00023641863572992027
2024-02-22,97694.43310691233,3403.3157204422655,171.02011685404352,180.51740549080853,-0.0001895848142193609
2024-02-23,97094.2872224404,3370.9020351606905,169.36466040755786,136.44567682927706,-0.00031327291781835454
2024-02-24,96962.58700039539,3394.5267956311063,166.63369715852568,136.35292298446694,-0.00010048156168794922
2024-02-25,97029.11611496929,3372.8487834778557,166.49080535341236,143.47093481468733,-4.961953346627887e-05
2024-02-26,96414.5217919291,3371.792608532815,165.91103787577867,147.15588384699183,-0.000235779084437972
2024-02-27,96847.90513630905,3387.790604762915,165.42595515474542,138.5180250775653,-0.00015607489263058205
2024-02-28,96621.62102778043,3416.344629601488,164.49762948127142,152.223419980609,-0.00010238232068195153
2024-02-29,95995.63065519878,3408.68603004505,166.0068265813382,148.0355415848288,-0.00014514433394924154
2024-03-01,93897.3811254728,3332.2476628052623,160.59436045053246,139.37141127320055,-0.00017201262425455387
2024-03-02,93724.270825311,3317.378183569648,160.13082966680304,140.8388367499039,-0.00015394560976109346
2024-03-03,93658.69137625517,3310.3346637657364,159.05248235176342,133.90201566257184,-0.0003815599569195323
2024-03-04,93482.80711197127,3326.1354776232024,155.82130021124635,134.58602205136992,-0.00012610490025098152
2024-03-05,92500.83123871763,3277.2343583170014,155.5759647556407,158.8022270939647,-0.00016659086579418894
2024-03-06,91810.45364736018,3265.0191713658905,153.36525179791212,136.35087527977726,-0.00031366259127066473
2024-03-07,91928.96314845879,3275.053071720136,154.0492142128097,151.18958350589295,-0.0001663129193813105
2024-03-08,92106.15025847632,3284.56627236676,154.8219580383307,149.23558316524975,-0.00039302232710942205
2024-03-09,92422.91875231672,3241.6784492421284,154.97703861862277,138.40837580754248,-0.00010595451805681803
2024-03-10,91547.47264302502,3257.231150102815,155.3282086536902,144.33881028543968,-0.0002078442062838322
2024-03-11,90477.19522769493,3252.187859812256,154.337057078333,144.45472303009916,-0.0002688540897657809
2024-03-12,90474.57807776182,3226.1775154009397,154.90791554471144,138.78857267916038,-0.00027230597875372073
2024-03-13,90135.48214130092,3197.5447086100403,155.78681646018347,137.39422341429386,-0.0001185675386462607
2024-03-14,89625.38078361267,3178.0954371012804,156.9358770589653,138.64103054091652,-7.859404828784826e-05
2024-03-15,90421.95006043144,3165.5574230621914,158.2728250805096,156.75717813082932,-0.00036119503393696953
2024-03-16,89978.12360845202,3181.1255818064155,155.91881336809715,134.96602384473735,-0.0001617341438385741
2024-03-17,90156.4269506199,3155.4518801540603,155.9752866924443,132.91369948311694,-0.00011540865295810526
2024-03-18,89353.19758843681,3122.6286274481013,152.31271254389767,140.1390643928591,-0.00016764874335914248
2024-03-19,89449.83522643305,3096.8440195916355,153.25059158105566,156.1149895331063,-0.00018224092447287774
2024-03-20,88745.8624924715,3084.123892256516,152.01525299187605,135.02817797598712,-0.00019772742173787967
2024-03-21,88893.7615314968,3034.8471784119424,152.03530111713818,137.1867419497333,-8.907261447757238e-05
2024-03-22,89038.81369520546,3055.1151709223177,151.04351680915008,138.4792187461909,-0.00012536877170451417
2024-03-23,88119.79942157258,3049.6979388181244,151.18720205140792,133.22479279537743,-0.00011506797309592906
2024-03-24,88367.01575084466,3057.096496432505,151.70780685977485,140.20496184897124,-0.0002717197128421149
2024-03-25,88553.25130710712,3062.4920805651755,149.8881236658908,149.64970484277453,-0.00013728043684477461
2024-03-26,88573.67044442825,3059.1850193589416,148.82077779210826,150.01128696299835,-0.0002844608668797061
2024-03-27,88443.88645118912,3046.1668403429057,148.0502825337246,129.88939409680975,-0.00018745130995487504
2024-03-28,88276.27532445965,3012.745428304071,148.6954349431884,127.42347098897729,-0.0001980288933387295
2024-03-29,87825.78998623135,2998.311301573707,148.01544178489934,148.073013084954,-0.00016687148120952266
2024-03-30,87087.88872074265,2990.0922457829247,147.4128281406195,138.9208856267467,-6.0712779235858196e-05
2024-03-31,86117.29832653324,2994.692340782867,150.02985389312713,132.57992481241124,-0.0002365800592740796
2024-04-01,86110.70401513293,3008.0314118852143,146.3611168814931,126.5600190243325,2.751079842809023e-05
2024-04-02,86799.85977636251,3026.2922500001314,146.7295979575779,126.82066399645745,-0.0002410898832500214
2024-04-03,86446.42589950532,3000.452513821343,146.45432525211206,160.00352915111858,-0.00028636951347108485
2024-04-04,87110.02041798418,2992.84732172259,147.05024244636755,138.6391581777037,-0.00013908942895517198
2024-04-05,86930.3577396895,2993.853074940689,147.85557605697332,129.08440970124164,-7.380427469776016e-05
2024-04-06,86714.4730092285,2988.7346078738797,149.08877870090387,157.13408062836538,-7.544758204033642e-05
2024-04-07,86535.30425354576,3008.3821389952013,147.57425712451686,140.1669006678711,-0.0002604517542860659
2024-04-08,86269.9031343889,2996.8848664745196,148.70006770936473,146.5276793407781,-0.00017907237055300853
2024-04-09,84956.62854013298,3017.147450667993,148.93059474705865,126.31564738671794,-0.00019311323789392927
2024-04-10,84003.656707801,3005.6214653209913,147.79722379879857,124.61799083684399,-0.0001079377136363498
2024-04-11,83311.6619502151,2990.109249384672,148.51026827122854,144.57180439387668,-0.00011313497382589935
2024-04-12,81790.64851211706,2955.6809647610494,146.26276457609094,145.39366222845734,-0.00018875131884995642
2024-04-13,81632.82464541573,2965.5007122856,146.7072534521909,165.9424618988187,-0.0001466633735313921
2024-04-14,81347.79017090653,2986.095903876647,146.1352154980098,124.051956997623,-0.00017342598765858496
2024-04-15,80972.73471238147,2996.156347751219,147.44140824175568,130.0935697945606,-0.00014893057011048158
2024-04-16,80859.91624588384,2984.8374133723223,146.23046696917567,133.638003702703,-0.00026255334005329434
2024-04-17,80697.5042204524,2993.4719826643077,145.33666775807248,138.156041452853,-8.092683913741188e-05
2024-04-18,80666.90131273215,2973.428485738529,144.53336870978205,132.65342491746702,-0.00013298434496678563
2024-04-19,80158.81994612179,2990.86314045713,143.660170258309,144.20523545004946,-0.0002536904771329883
2024-04-20,79410.2116173639,2948.6792586061442,141.47385601191857,174.44577133825214,-0.0002875099385412556
2024-04-21,79281.71729391678,2935.3166662063873,141.08610528846359,128.68739085865695,-0.00033820347260227164
2024-04-22,78923.2423171547,2899.085562014336,139.76685047643758,136.18846159204998,-0.00046192806035910076
2024-04-23,78228.70088235577,2884.215808456907,140.43058810933047,119.92959256562446,-0.00014138346728301347
2024-04-24,77898.26428432463,2856.1266693328485,141.02713218474474,136.55425685376673,-0.0002762490759383505
2024-04-25,77170.05505401778,2847.4497817654733,139.03866038447703,150.30053780555653,-0.00013602294325810625
2024-04-26,77698.78786905865,2853.608299887331,138.68194497396726,158.82159560772254,1.5602528615351474e-05
2024-04-27,77833.3468110396,2847.271242520409,138.4955320475413,148.63880750243635,-9.145059884151927e-05
2024-04-28,76807.46620029685,2848.3987816602767,137.16824131271622,154.4142314441152,-0.00035795988238989794
2024-04-29,76580.64924104599,2837.783100343986,138.45269937180404,136.86442995248086,-0.00020843840216296024
2024-04-30,74436.47730148684,2793.1393089563985,135.06593220360193,120.62853339345762,-0.00021067836789430322
2024-05-01,75161.79862315739,2807.9663399204555,135.2442241417874,131.09977830306033,-0.00028713026470236785
2024-05-02,74390.92969540496,2775.633682662897,134.38805684154892,142.69887115737419,-0.0001291473669867522
2024-05-03,73752.37109363909,2788.797697044686,134.83957673084836,123.94196310397697,-0.0002177044636647037
2024-05-04,73486.26799651554,2799.2782372859856,137.91200506130448,131.8782411632537,-0.00037077448427289016
2024-05-05,72708.21632485242,2812.801002091826,136.83308485971477,134.41124163636528,-0.00015064319992099455
2024-05-06,72954.29911802977,2812.3929910684406,136.8896148599239,156.24023683307337,-0.00042668849557948266
2024-05-07,72783.5561901781,2781.8755477378872,136.89390127717064,126.92580464786126,-0.00010407168358341227
2024-05-08,73003.67075266727,2791.710449973598,137.20212177894115,146.24179088000713,-0.00010026072671148617
2024-05-09,73164.51873186724,2780.578169214076,136.81104989680028,116.22832990096789,-0.0001876271207299453
2024-05-10,72362.97105907454,2780.127088926229,134.40678943016425,114.92800853983871,-0.0002698708811915189
2024-05-11,71693.33448577317,2731.6967597112707,132.8309685202004,127.91929214774657,-0.00017096787753039083
2024-05-12,72081.2327822387,2739.77174883932,133.08326748099444,118.33588814946306,-0.000287071920954846
2024-05-13,72321.20931389667,2749.9817190792864,130.78891694955578,155.0390120929106,-5.5438160590086144e-05
2024-05-14,71644.13123523696,2783.813497978799,131.19691499767845,126.06024039665071,-0.00015050097273673862
2024-05-15,71415.5323305733,2801.447908143783,131.1507408438963,159.9332644263971,-0.0002845166465538101
2024-05-16,70620.17359724868,2792.604371646623,131.24398462131924,121.2384516455738,-0.00022628130337984585
2024-05-17,70504.56220107684,2817.0211306003507,131.55609049605323,132.91468938345247,0.0001197482953973373
2024-05-18,70655.93912273341,2785.424368510691,131.12976805630885,120.07723277814175,-0.00020010588423370813
2024-05-19,70673.51583462214,2849.814292140717,131.49355717823212,126.76710115504387,-0.00023782974527253482
2024-05-20,69922.64573904415,2899.6001964699044,129.83037240100302,111.88059794953374,-9.889891837345289e-05
2024-05-21,69495.93638545164,2908.2316367503963,129.71272777887845,117.00546887693666,-0.0002633430050383526
2024-05-22,69658.78737041084,2885.7232017561364,129.45883715792587,122.90754052311621,-0.0002585606164569225
2024-05-23,69316.91156455183,2881.7549733011742,127.95200771658739,156.55440389668377,-0.00012228552732944516
2024-05-24,70011.93581323278,2888.1397908131735,127.37114385412212,133.7261354460299,-0.0002768506114446084
2024-05-25,69708.33729496156,2888.0934807161493,129.24775552595838,136.3275243935891,-0.00032970277152025406
2024-05-26,69293.22481115625,2894.3797188252715,129.51295436806944,114.56742009880752,-0.00012624293324671213
2024-05-27,69444.22331442469,2907.007458174294,127.60399193030193,116.72033483454217,-0.00012470815704759835
2024-05-28,69360.82546944005,2891.498873429139,125.93921350920093,149.52848328269957,-0.0004306182941147614
2024-05-29,69056.44049139114,2887.27039639844,126.753443703276,120.32042111446017,-0.0002809273033397095
2024-05-30,69828.92523058467,2879.1773746377835,124.54547771285466,125.71039813419375,-0.0002236934045466973
2024-05-31,69597.66791145314,2876.3832501740994,125.80911348889926,124.95568564348932,-0.00016760927493287772
2024-06-01,69622.26337343265,2882.074338550408,124.4081163607788,110.54649259729767,-9.279311561885107e-05
2024-06-02,69566.71805201087,2841.5963103851423,124.1811033139019,113.96752791477189,-0.00019135497599640232
2024-06-03,69273.11752188286,2837.088966694421,123.77643448608734,126.51345095038485,-0.00018763002620960875
2024-06-04,68647.49413642657,2861.4900526435927,123.3101129642541,116.62604897551199,-0.0003062229334449241
2024-06-05,69166.9493052848,2847.880148156641,123.61225869946843,118.49841236963006,-0.00028347039847535137
2024-06-06,68713.1676636217,2824.8696409156805,126.37168292814619,133.30287161167686,-0.00011016179274975934
2024-06-07,68985.11763074917,2806.474775043275,127.89396409796775,120.55851840326577,-0.00031004879462237116
2024-06-08,68728.4055707265,2812.4040542471066,128.6836127574864,129.22232247059662,-0.00013661291862149277
2024-06-09,68559.71705222485,2774.589088709952,125.91209984746764,109.57078765113191,-0.00029152704846639927
2024-06-10,68179.44257467914,2771.973084781097,125.50251097250089,127.22075262996687,-0.0003297471755359271
2024-06-11,68312.3360287231,2709.7177204414443,126.44115270421881,116.33069496904061,-0.00024322117530530747
2024-06-12,67512.66684648592,2729.708831717094,125.56719010759387,113.88081306917526,-9.40544483188067e-05
2024-06-13,68112.88920549126,2722.0466439536413,127.43793611098269,157.05224458706482,-0.0004159592050468232
2024-06-14,67379.5185715353,2739.1298174744747,127.2995591736509,110.67165434423441,-0.00017263924967675766
2024-06-15,67266.19612164846,2723.009655304884,126.84353030164138,120.84864158825494,-0.00017821075446711472
2024-06-16,67472.32458364945,2721.2446967103524,125.52975719841757,106.41033764452779,-9.24059081846632e-05
2024-06-17,66522.40695819302,2755.8349997675764,125.00987442351662,109.70855329276549,-0.00019306299160434627
2024-06-18,66328.12598248594,2731.973596410491,125.57286808521506,115.38059095375084,-0.00015333480036179673
2024-06-19,66281.44978165117,2741.4693293441674,125.06717817829559,108.41613486804145,-0.0003528786994737817
2024-06-20,65466.67718502995,2697.125441238132,123.91779252722284,133.12909199701244,-0.00029256383920977917
2024-06-21,65390.42414518388,2646.7891934402837,125.1801996702777,107.8463811882322,-0.0002663132981261502
2024-06-22,64964.82707738125,2652.039347135285,125.8041919736812,130.9930549918272,-0.0004274070053731467
2024-06-23,64754.86883649117,2646.3079737546022,124.90229929363767,121.36570863541452,-8.332019715026516e-05
2024-06-24,65355.02163728347,2631.5029747200665,125.1507326611055,132.62884954915714,-0.00027249330776348837
2024-06-25,65391.31753333825,2624.928748405781,124.28708447159495,141.92600878770568,-0.00012588594820151457
2024-06-26,65221.264865465775,2609.851542090023,124.50981031009634,114.76692396571892,-0.00030020134142607247
2024-06-27,64899.53182077188,2608.5120793214096,123.24323697735095,110.82438409890828,-0.0002731665041858274
2024-06-28,64221.48067284753,2615.000963225804,122.79041311410198,136.0180225403667,-0.00014036856445674738
2024-06-29,62731.370110260075,2575.1276732919646,120.96996672727555,129.68142380024324,-0.00014636555559666899
2024-06-30,62491.17815664486,2569.0705852403576,118.71875832236208,118.93543178269894,-0.0003379225616134922
2024-07-01,62491.425090807,2576.2813299688487,117.91826620554271,122.07628189657882,-0.0001860913249445527
2024-07-02,61922.205512151144,2581.2461109108876,117.11744636490184,121.85126723957202,-0.00020645130955136576
2024-07-03,62226.955870087026,2581.3056671309787,115.43596620264707,106.20977992005014,-0.0002095272902342721
2024-07-04,61981.949451843735,2566.4907445186623,113.92759348441328,115.9278040750178,-0.00016620464300066685
2024-07-05,61560.94361740581,2515.0138714349782,111.77163892897742,138.2814367464141,-4.192139091561007e-05
2024-07-06,61183.24378016566,2505.58238980573,110.74865337745769,111.92971416430109,-0.0002695339633523078
2024-07-07,61298.46234973911,2495.4822612224175,112.88821178189252,118.01161674585472,-4.129110629259511e-05
2024-07-08,61301.076180149335,2463.17635766462,110.90645868813755,106.76544074694051,-0.0001599561885120525
2024-07-09,61796.43296851188,2469.790623285802,110.54170674344061,132.2417295016944,-0.00026418145875587416
2024-07-10,61824.46002232182,2463.7555570026448,110.69826521364553,97.93268909529685,-0.000269262219750205
2024-07-11,62092.392109316905,2435.758834281349,110.19734177747915,112.35092373171891,-0.0002562755880071919
2024-07-12,62689.60468321386,2443.505456676503,109.45873474576258,124.31049473406134,-0.00024694866980716365
2024-07-13,62359.38226337337,2449.981186608625,110.95832131704779,109.89430636112536,-0.0002942978796628708
2024-07-14,62431.761013044124,2462.565737956424,109.58002946831093,99.82416765441103,-0.0002358653150954175
2024-07-15,62204.15839448677,2437.6524693151127,108.93261526395739,97.82109248772333,-0.00014186408269994117
2024-07-16,62407.94818480665,2439.967892009735,107.98812726694061,104.82126343909607,-0.00018877917272821447
2024-07-17,62026.5228377782,2420.2999774326277,107.2534972931958,139.85547787759398,-4.011872897794261e-05
2024-07-18,62429.00488212236,2368.503892422656,105.94940041934028,113.4735729955438,-0.00016956943204048726
2024-07-19,62479.866169654015,2354.0252731729647,104.29436971800146,98.23241117602377,-0.00010712312671066273
2024-07-20,61988.793052747526,2342.8593364271273,103.1573050383762,120.5939136792175,-0.0003890064241013992
2024-07-21,62034.36292161612,2371.0758978048116,101.22122723371899,104.18848627067167,-0.00010088155410418658
2024-07-22,61712.57462856842,2370.048944608173,100.01116691561666,104.01801568112076,-0.000145239018236939
2024-07-23,61582.86635080163,2386.500150430254,100.1664483528172,107.63019946002981,-6.125599385835254e-05
2024-07-24,61880.0434199269,2373.4252550990836,101.22862210233988,118.08338863619383,-0.00011303435352996027
2024-07-25,62202.69562908746,2381.369397731445,101.97804409292075,110.73848875792126,-0.00014581606748962674
2024-07-26,61423.246843707435,2357.6117216247417,100.49011166384689,111.42511353636098,-0.00014293447353698024
2024-07-27,61357.64788000679,2368.6355018431987,98.27461433464201,111.9132295812294,-0.00022677426807372019
2024-07-28,61071.79965709668,2343.4312678604106,97.97276661046881,111.96790789737724,-0.00016075726445039212
2024-07-29,61089.148847713834,2358.0709779884205,97.13279426301648,136.725020111182,-0.0002712630038898327
2024-07-30,60791.50553312579,2350.428650052377,96.8807022217499,137.97584262983798,-0.0003251082519809482
2024-07-31,60790.24019543598,2333.513451097008,97.08761469970473,104.30912425061693,-2.1060379399766017e-05
2024-08-01,60127.69663166877,2311.7759431001696,97.55189058997593,147.99730155998918,-0.0002385427375024046
2024-08-02,60102.46710923286,2318.8396902304753,98.68177436284576,95.04696887780979,-0.000233937719999794
2024-08-03,59650.78527656103,2298.634007504828,97.56722919768461,103.87194241414332,-0.00024653767839296524
2024-08-04,59630.58765692205,2296.7884454136324,97.1532950062746,128.0945173647803,-0.0002854398075435318
2024-08-05,59409.91929389838,2282.525532412261,97.2306499258215,93.91619751135197,-0.00018215974007468306
2024-08-06,59667.902826176585,2278.8286022606603,97.49555233977271,118.89414940920781,-0.00017626883522791343
2024-08-07,60067.38953196113,2272.879890541722,96.18922206973579,97.5171314966777,-0.0001257213833893702
2024-08-08,59673.922967779945,2257.2188675260413,96.19520629485795,127.6164777326689,-0.0001750690014024924
2024-08-09,60679.43301895265,2236.042225670467,95.53423043935335,104.71392820235539,-0.0003931529325098057
2024-08-10,60640.28208320194,2210.3569425386086,96.25803250216491,124.96875385832745,-0.00012070481024158184
2024-08-11,60578.76549962499,2210.9179840658903,95.98602475598842,102.12362745105872,-0.00035376848226493997
2024-08-12,60302.18858989563,2207.0217773476734,93.76988276410165,93.54789008846058,-6.1028570609913783e-05
2024-08-13,59653.431305364065,2228.056514255562,92.82518565927948,100.40861869475759,-8.163440730445817e-05
2024-08-14,59274.43027984901,2223.9361458542776,91.45791332224476,110.91005274678419,-0.000323787039502056
2024-08-15,59068.03894646674,2191.809111729313,92.1194653966548,97.9266995322944,1.3554560159511291e-05
2024-08-16,59214.724137353754,2206.912688998631,90.85774883657866,92.5896084095254,-0.00021667210430129357
2024-08-17,58718.64296054086,2184.0544180796746,89.87731597650505,108.24532434834782,-0.000271696757931791
2024-08-18,58187.742255577825,2188.8076499056806,88.78089369160381,92.49989061674889,-0.0002443853819562902
2024-08-19,57939.72446492736,2175.8361166817153,88.01899379192257,100.4309196253406,-0.00013674552030275023
2024-08-20,57576.08305914892,2181.1048676021283,88.11916726437178,100.04417831822673,-0.00023704887551777184
2024-08-21,57086.7305537154,2172.306234344898,87.52266781414316,138.85108672990074,-0.0003926088265178805
2024-08-22,56948.6631923632,2151.6868595647175,87.47561764876176,108.4015865735096,-0.00029895111468738924
2024-08-23,56585.66676646191,2132.1046630193614,88.23292192747564,104.51742117770802,-0.00030938410824485514
2024-08-24,56784.3449335278,2112.4939751764678,88.08087917672508,96.84277335802463,-0.00020152736168135976
2024-08-25,56916.682612165896,2096.0573596477316,87.87278323944653,95.3528400689982,-0.0004272439377849381
2024-08-26,56016.77506692266,2119.4692855378316,88.438076278428,102.3010233016668,5.707645107660435e-05
2024-08-27,55738.70482985377,2115.304587529207,88.07314848168534,112.64007584052808,-0.0002055598926892829
2024-08-28,54558.84212152426,2069.5682487712747,86.72980702409818,101.66466899407395,-0.0002709140094463267
2024-08-29,54784.79003797075,2081.5267237379303,85.46499875433452,86.45613232841063,-0.00027448891733298586
2024-08-30,54421.13120976936,2061.355414068733,85.73093899148415,84.09051536970892,-0.00031604505895963485
2024-08-31,54170.447276351595,2045.0733827139002,84.4999538699299,93.99888457693298,-0.0001705577910960218
2024-09-01,54370.714978790944,2030.0322188092769,83.91273286031826,88.3247584872577,-0.00030099153635800724
2024-09-02,54572.738112178704,2013.124394906139,84.76359991087153,127.9332983041819,-0.00020840590827524372
2024-09-03,54628.4531879767,2031.3579166236518,84.53073423401614,92.44681722356087,-0.00013635874784655652
2024-09-04,54059.59480177094,2019.1849982674141,85.68544468359991,129.89326470281685,-0.00021203164284044041
2024-09-05,54371.091807927914,1996.0660449863365,85.0889541254222,100.67205361113676,-0.000229672975912512
2024-09-06,54148.764060395275,1986.1283091356026,84.37625741972624,112.34727939243905,-0.00017456579629413524
2024-09-07,53865.7812020324,1971.1481292278518,82.15931655612358,92.74395744836903,-3.652923890703249e-05
2024-09-08,53842.8088353715,1950.3026780036337,81.14444899734985,95.27439730130419,-0.00027216707082208504
2024-09-09,54126.44965733395,1952.1967170432072,80.38856917525175,102.34770616677312,-9.780748038854048e-05
2024-09-10,54033.34823035447,1919.8384929316212,79.07511339210416,110.21742794810376,-0.00018070049941016996
2024-09-11,53854.04963727161,1917.6531471780786,77.95361197789771,83.9593563519246,-0.0002477293899282822
2024-09-12,53940.9264352016,1932.7189667870614,78.03182960731701,95.52378698868563,-0.0002271669801670595
2024-09-13,54474.18371700773,1959.2530064562513,79.00259673507078,84.22707944580503,-0.0002247518551771251
2024-09-14,54017.63476654976,1974.2664606614064,78.79773263524702,80.74585347692083,-0.00031322412716856915
2024-09-15,53881.7576715777,1965.5370799567006,78.11277192427349,83.17568855915465,-0.0002811022290540311
2024-09-16,54479.587435466616,1958.0795349280704,78.01843773118263,104.89558817176825,-0.00021047360579893307
2024-09-17,54428.892471339255,1967.2326191715858,78.1875425635413,92.65701174369907,-0.00020359283629414713
2024-09-18,53689.95787455451,1974.624314859048,77.29535757640289,88.84506811102952,-0.0002653472322261308
2024-09-19,53901.58605267069,1956.4270058653856,77.93764917657293,86.73822006222018,-0.00028154578692172376
2024-09-20,53596.44819602071,1920.9074602213186,78.27664738049562,81.00121555176115,0.0001252900802301159
2024-09-21,53046.77164886314,1908.8540671133228,78.0852517063356,79.10140378582426,-0.0002322308749720386
2024-09-22,53064.76148848214,1924.3121562682122,78.70786430657053,83.8917633271073,-0.000359588136903204
2024-09-23,52805.43762091895,1917.3157724223672,78.20143046345831,90.54355304092743,-0.00029471392661729445
2024-09-24,52516.081578636695,1893.1077222738325,77.35868569669937,98.94655011904999,-0.00024661557022161255
2024-09-25,52188.0340708749,1877.0129997841157,77.1061083974435,83.72304155789749,-0.0003196309971403513
2024-09-26,52259.0970813379,1880.1680297993553,76.63768702269014,103.66995610942298,-0.0002678810210159508
2024-09-27,52095.74649095547,1880.3462711586956,77.07377300064195,82.19068620026201,-0.00022281547965833845
2024-09-28,52366.39155201413,1870.8754247333222,76.30348635621185,77.55794228480995,-0.0003473765517613644
2024-09-29,52301.36143432485,1867.3036274463564,76.6831793901254,85.576686091284,-0.00028116419957449114
2024-09-30,51989.95984631158,1857.0063361832922,75.77351787635017,102.87636430513639,-0.00020931735269421041
2024-10-01,52118.05810398293,1849.2484187167972,76.55615431848189,93.71192723878289,-0.00018874957376686317
