date,capital,daily_return,cumulative_return,hedge_ratio
2024-02-08,11035.951707483498,0.004529574691775855,0.10359517074834984,1.0
2024-02-09,11057.788695057974,0.0019787135856773426,0.10577886950579742,1.0
2024-02-10,11095.435715325784,0.003404570416925585,0.10954357153257843,1.0
2024-02-11,11144.416241781124,0.004414475259198968,0.11444162417811239,1.0
2024-02-12,11319.424951916468,0.015703712634065562,0.13194249519164677,0.3
2024-02-13,11324.391327273059,0.0004387480263076853,0.13243913272730587,1.0
2024-02-14,11344.90326680853,0.0018113061393481944,0.13449032668085292,1.0
2024-02-15,11371.69235911243,0.0023613328094456015,0.13716923591124305,1.0
2024-02-16,11367.536524660254,-0.0003654543511147743,0.13675365246602542,1.0
2024-02-17,11407.627425693032,0.003526788846977258,0.14076274256930318,1.0
2024-02-18,11408.08374058999,4.000085906814268e-05,0.14080837405899893,1.0
2024-02-19,11430.913293267988,0.002001173308078823,0.14309132932679877,1.0
2024-02-20,11580.881518340664,0.013119531329224311,0.1580881518340664,0.3
2024-02-21,11575.147411172158,-0.0004951356388047813,0.1575147411172158,0.3
2024-02-22,11591.906874444352,0.0014478833553358233,0.1591906874444352,1.0
2024-02-23,11638.872560277949,0.004051592748483586,0.16388725602779486,1.0
2024-02-24,11653.868389068031,0.0012884262382304792,0.16538683890680314,1.0
2024-02-25,11697.067558216353,0.003706852326292323,0.1697067558216353,1.0
2024-02-26,11742.481731830636,0.003882526401446709,0.1742481731830636,1.0
2024-02-27,11739.08617468008,-0.0002891686125729414,0.173908617468008,1.0
2024-02-28,11754.272400935139,0.0012936463732426623,0.17542724009351388,1.0
2024-02-29,11782.356508705414,0.0023892680731170254,0.17823565087054138,1.0
2024-03-01,11799.955883963617,0.0014937058851682565,0.17999558839636173,1.0
2024-03-02,11834.0896731718,0.0028927048154959905,0.18340896731718004,1.0
2024-03-03,11839.54062109756,0.0004606140460568296,0.18395406210975598,1.0
2024-03-04,11869.961309988761,0.002569414630580652,0.1869961309988761,1.0
2024-03-05,11898.41069204289,0.0023967544047670394,0.18984106920428895,1.0
2024-03-06,11913.627900983125,0.0012789278613833891,0.1913627900983125,1.0
2024-03-07,11933.14135230689,0.001637910088005448,0.19331413523068897,1.0
2024-03-08,11977.659683265958,0.003730646411094732,0.1977659683265958,1.0
2024-03-09,12013.305903281895,0.002976058842758628,0.20133059032818945,1.0
2024-03-10,12035.31253270747,0.0018318545788103954,0.20353125327074703,1.0
2024-03-11,12043.72131651875,0.0006986759827322395,0.20437213165187496,1.0
2024-03-12,12076.253933269343,0.0027012096922215253,0.2076253933269343,1.0
2024-03-13,12074.938272616644,-0.00010894609039933294,0.2074938272616644,1.0
2024-03-14,12058.861042485252,-0.001331454436322127,0.20588610424852521,1.0
2024-03-15,12097.964918235046,0.003242750340353473,0.20979649182350457,1.0
2024-03-16,12113.664664085401,0.001297717918382458,0.21136646640854015,1.0
2024-03-17,12147.67162029755,0.002807321909196544,0.21476716202975493,1.0
2024-03-18,12170.805079122178,0.0019043533236422629,0.21708050791221775,1.0
2024-03-19,12174.058397627407,0.000267305119429552,0.21740583976274067,1.0
2024-03-20,12200.269309718493,0.0021530135009204805,0.22002693097184928,1.0
2024-03-21,12216.905070089224,0.001363556815707274,0.2216905070089224,1.0
2024-03-22,12193.438740638334,-0.0019208080374089782,0.21934387406383338,1.0
2024-03-23,12188.997458289829,-0.0003642354255411211,0.21889974582898286,1.0
2024-03-24,12229.435702467079,0.00331760215026953,0.22294357024670788,1.0
2024-03-25,12215.236252740082,-0.0011610878925617444,0.22152362527400818,1.0
2024-03-26,12242.582131360494,0.002238669646219877,0.22425821313604938,1.0
2024-03-27,12264.577175759387,0.0017966017432344923,0.22645771757593866,1.0
2024-03-28,12285.312392000698,0.001690658874265478,0.22853123920006982,1.0
2024-03-29,12341.800734897199,0.004598038787624303,0.23418007348971986,1.0
2024-03-30,12353.012888335617,0.0009084698156497668,0.23530128883356174,1.0
2024-03-31,12362.298493209715,0.0007516874594105222,0.23622984932097152,1.0
2024-04-01,12394.357940008756,0.002593324114981644,0.23943579400087564,1.0
2024-04-02,12422.289094851132,0.0022535378579161894,0.24222890948511322,1.0
2024-04-03,12456.414635172307,0.0027471217309955275,0.24564146351723065,1.0
2024-04-04,12488.932418509596,0.002610525122170403,0.24889324185095957,1.0
2024-04-05,12516.794184983877,0.002230916586031647,0.2516794184983877,1.0
2024-04-06,12537.350385732734,0.0016422895866992798,0.2537350385732734,1.0
2024-04-07,12574.268986439067,0.0029446892342057576,0.25742689864390667,1.0
2024-04-08,12638.34377719546,0.005095707020860969,0.26383437771954593,1.0
2024-04-09,12640.844167411102,0.00019784160485909752,0.26408441674111016,1.0
2024-04-10,12641.738808202383,7.077381695646482e-05,0.26417388082023824,1.0
2024-04-11,12658.41833598053,0.0013194013917867133,0.265841833598053,1.0
2024-04-12,12688.187241241141,0.002351708125808611,0.2688187241241141,1.0
2024-04-13,12720.612587735526,0.0025555539083621038,0.27206125877355264,1.0
2024-04-14,12746.905586691317,0.002066960122749285,0.27469055866913167,1.0
2024-04-15,12758.253823518604,0.000890273859024526,0.2758253823518604,1.0
2024-04-16,12798.323765857338,0.003140707411296936,0.2798323765857338,1.0
2024-04-17,12846.518166714086,0.0037656807046339714,0.2846518166714086,1.0
2024-04-18,12876.35737769325,0.002322746956952095,0.287635737769325,1.0
2024-04-19,12911.700573063688,0.0027448131745446917,0.29117005730636886,1.0
2024-04-20,12945.505223721724,0.0026181408457194074,0.29455052237217244,1.0
2024-04-21,12984.444272017521,0.0030079203262335435,0.2984444272017521,1.0
2024-04-22,13004.816687727698,0.0015689863411467025,0.3004816687727698,1.0
2024-04-23,13036.966376091414,0.0024721369886016283,0.30369663760914134,1.0
2024-04-24,13062.572914565058,0.0019641485400011924,0.3062572914565058,1.0
2024-04-25,13071.352974383373,0.0006721539374929322,0.30713529743833734,1.0
2024-04-26,13116.597447692322,0.003461345845194182,0.3116597447692322,1.0
2024-04-27,13143.91892691059,0.0020829700177368363,0.314391892691059,1.0
2024-04-28,13177.366222910712,0.0025446973757302935,0.3177366222910712,1.0
2024-04-29,13197.27964163432,0.0015111835238356122,0.3197279641634321,1.0
2024-04-30,13246.358307893108,0.0037188471860485632,0.3246358307893108,1.0
2024-05-01,13285.557457026796,0.0029592396810170906,0.32855574570267965,1.0
2024-05-02,13314.124543789108,0.0021502362136262203,0.33141245437891087,1.0
2024-05-03,13309.895866561825,-0.00031760835745344926,0.3309895866561825,1.0
2024-05-04,13320.364001807375,0.000786492648064142,0.3320364001807375,1.0
2024-05-05,13363.074106365693,0.0032063766840397826,0.3363074106365693,1.0
2024-05-06,13404.785925821425,0.003121423942104835,0.34047859258214247,1.0
2024-05-07,13447.010131825162,0.0031499351229773583,0.34470101318251617,1.0
2024-05-08,13479.94747609418,0.0024494176732317305,0.34799474760941795,1.0
2024-05-09,13510.220646145252,0.00224579287899747,0.3510220646145252,1.0
2024-05-10,13534.95852538038,0.001831049239168833,0.353495852538038,1.0
2024-05-11,13564.971285946413,0.0022174253810792422,0.3564971285946413,1.0
2024-05-12,13600.955093724595,0.0026527006227770357,0.3600955093724595,1.0
2024-05-13,13633.239104982456,0.002373657661200365,0.36332391049824564,1.0
2024-05-14,13655.666632469627,0.0016450622859665348,0.3655666632469627,1.0
2024-05-15,13668.203033533446,0.0009180365485791076,0.3668203033533446,1.0
2024-05-16,13681.285670766094,0.0009571585379987368,0.3681285670766094,1.0
2024-05-17,13690.578123192192,0.0006792090048930752,0.3690578123192192,1.0
2024-05-18,13746.55612109444,0.004088797229637762,0.374655612109444,1.0
2024-05-19,13780.980811410725,0.0025042410632186785,0.3780980811410725,1.0
2024-05-20,13819.769054346558,0.0028146213587145405,0.3819769054346558,1.0
2024-05-21,13818.973228008117,-5.758608087524063e-05,0.38189732280081173,1.0
2024-05-22,13795.500849155049,-0.0016985617140855389,0.3795500849155049,1.0
2024-05-23,13817.065095996439,0.0015631362048526757,0.38170650959964386,1.0
2024-05-24,13870.490555554687,0.003866628635463743,0.38704905555546865,1.0
2024-05-25,13899.44816732858,0.0020877136001725494,0.3899448167328581,1.0
2024-05-26,13949.366294922618,0.0035913747792787527,0.3949366294922618,1.0
2024-05-27,14003.261806157505,0.003863653021607423,0.4003261806157505,1.0
2024-05-28,14432.44250375885,0.030648623409485036,0.443244250375885,0.3
2024-05-29,14277.060080247456,-0.010766190370820862,0.4277060080247456,0.3
2024-05-30,14293.579178057107,0.0011570377736594248,0.4293579178057107,1.0
2024-05-31,14332.627050764808,0.002731847091709873,0.4332627050764808,1.0
2024-06-01,14364.883140204596,0.002250535740973525,0.4364883140204596,1.0
2024-06-02,14410.92068385765,0.003204867258836552,0.44109206838576503,1.0
2024-06-03,14590.306545236108,0.012447911227448358,0.4590306545236108,0.3
2024-06-04,14660.838254661077,0.004834148563382983,0.4660838254661077,1.0
2024-06-05,14706.424232248168,0.0031093704735878397,0.47064242322481675,1.0
2024-06-06,14732.006163021593,0.001739507195592078,0.4732006163021593,1.0
2024-06-07,14995.649869406625,0.01789598127149825,0.4995649869406625,0.3
2024-06-08,15047.935222836368,0.003486701402412353,0.5047935222836368,1.0
2024-06-09,15070.4671116992,0.0014973408995432387,0.50704671116992,1.0
2024-06-10,15100.17382286927,0.0019711871536490654,0.5100173822869271,1.0
2024-06-11,15104.997878546812,0.0003194702083650462,0.5104997878546812,1.0
2024-06-12,15153.964754625362,0.0032417664982326046,0.5153964754625362,1.0
2024-06-13,15203.337369620132,0.0032580658457516984,0.5203337369620132,1.0
2024-06-14,15259.969598675547,0.003724986670925139,0.5259969598675547,1.0
2024-06-15,15301.955933253335,0.002751403553348649,0.5301955933253335,1.0
2024-06-16,15338.898290060644,0.002414224493159432,0.5338898290060644,1.0
2024-06-17,15592.677155514792,0.016544790939685167,0.5592677155514791,0.3
2024-06-18,15622.759465018025,0.001929258792650183,0.5622759465018026,1.0
2024-06-19,15668.352431934942,0.002918368359892341,0.5668352431934942,1.0
2024-06-20,15664.044877115468,-0.00027492072559558026,0.5664044877115468,1.0
2024-06-21,15674.796218129837,0.0006863706723717689,0.5674796218129837,1.0
2024-06-22,15713.435113431564,0.0024650333416797064,0.5713435113431564,1.0
2024-06-23,15732.6843803279,0.0012250196572157275,0.57326843803279,1.0
2024-06-24,15766.885974393414,0.002173919798980989,0.5766885974393413,1.0
2024-06-25,15774.057664848058,0.0004548577611516221,0.5774057664848058,1.0
2024-06-26,15826.28139161639,0.0033107351245906533,0.582628139161639,1.0
2024-06-27,15850.180694051665,0.0015101022055587,0.5850180694051665,1.0
2024-06-28,15893.93532873324,0.002760513304305424,0.589393532873324,1.0
2024-06-29,15934.579056592294,0.002557184675690627,0.5934579056592294,1.0
2024-06-30,16135.385804333378,0.012601948694591143,0.6135385804333379,0.3
2024-07-01,16148.588639784446,0.0008182534716661971,0.6148588639784446,1.0
2024-07-02,16436.297427870417,0.017816342623104477,0.6436297427870417,0.3
2024-07-03,16532.103583505996,0.0058289378161973954,0.6532103583505996,0.3
2024-07-04,16565.559098450805,0.0020236695696843397,0.6565559098450805,1.0
2024-07-05,16612.932713950944,0.0028597655665343552,0.6612932713950944,1.0
2024-07-06,16655.279352540347,0.0025490164390927755,0.6655279352540346,1.0
2024-07-07,16712.471173950787,0.0034338554280520664,0.6712471173950787,1.0
2024-07-08,16779.12327047927,0.003988165235095197,0.6779123270479271,1.0
2024-07-09,16812.812444169704,0.0020078029791761607,0.6812812444169704,1.0
2024-07-10,16845.45476417186,0.0019415145509147766,0.684545476417186,1.0
2024-07-11,17129.16958606286,0.016842218026338417,0.712916958606286,0.3
2024-07-12,17157.578247680638,0.0016584961387089213,0.7157578247680638,1.0
2024-07-13,17200.741667601054,0.0025157058471379492,0.7200741667601054,1.0
2024-07-14,17262.704165178453,0.003602315456786914,0.7262704165178453,1.0
2024-07-15,17597.02870330808,0.019366869462086357,0.7597028703308079,0.3
2024-07-16,17560.98540195526,-0.00204826064448269,0.7560985401955258,1.0
2024-07-17,17970.235132219033,0.02330448553406399,0.7970235132219033,0.3
2024-07-18,18215.915401436636,0.013671511107671456,0.8215915401436635,0.3
2024-07-19,17911.751372510233,-0.016697707593789933,0.7911751372510233,0.3
2024-07-20,17947.451028110234,0.0019930857043263606,0.7947451028110234,1.0
2024-07-21,18009.30034983281,0.003446134029044401,0.8009300349832811,1.0
2024-07-22,18287.49333155646,0.01544718430587087,0.8287493331556459,0.3
2024-07-23,18451.76618555107,0.008982797752338406,0.8451766185551071,0.3
2024-07-24,18441.54237346162,-0.0005540831152227492,0.844154237346162,1.0
2024-07-25,18839.120522186757,0.0215588338910997,0.8839120522186756,0.3
2024-07-26,18947.271303920465,0.005740755339737734,0.8947271303920464,0.3
2024-07-27,18953.02131780876,0.0003034745107126888,0.8953021317808761,0.3
2024-07-28,18967.545715439966,0.0007663367959997868,0.8967545715439966,1.0
2024-07-29,19276.988401987237,0.016314324013748237,0.9276988401987237,0.3
2024-07-30,19673.871094849972,0.020588417889062953,0.9673871094849972,0.3
2024-07-31,19236.60854748849,-0.022225547034103878,0.923660854748849,0.3
2024-08-01,19380.506260534945,0.007480409693383423,0.9380506260534945,0.3
2024-08-02,19357.726595165645,-0.0011753906251503702,0.9357726595165644,0.3
2024-08-03,19367.0849618797,0.0004834434802066072,0.93670849618797,1.0
2024-08-04,19780.662533117058,0.02135466292688891,0.9780662533117058,0.3
2024-08-05,19812.50147263261,0.0016095992468527494,0.9812501472632612,1.0
2024-08-06,19889.710645643776,0.0038969926698965243,0.9889710645643776,1.0
2024-08-07,19942.14709022307,0.0026363603530239242,0.9942147090223068,1.0
2024-08-08,20430.572662667277,0.024492125659010284,1.0430572662667277,0.3
2024-08-09,20438.209520917117,0.0003737956040652012,1.0438209520917117,1.0
2024-08-10,20915.292096141544,0.02334267954030737,1.0915292096141544,0.3
2024-08-11,20858.372820880864,-0.0027214190936965476,1.0858372820880864,1.0
2024-08-12,20925.34038301371,0.003210584195992904,1.092534038301371,1.0
2024-08-13,20965.579615915518,0.0019229906020774281,1.0965579615915517,1.0
2024-08-14,21361.916445909155,0.01890416755722637,1.1361916445909155,0.3
2024-08-15,21337.405824847443,-0.001147398040048321,1.1337405824847444,1.0
2024-08-16,21395.25719522329,0.0027112654111157287,1.139525719522329,1.0
2024-08-17,21464.707403756893,0.00324605625909977,1.1464707403756893,1.0
2024-08-18,21525.670750592744,0.002840166683342751,1.1525670750592745,1.0
2024-08-19,21616.45127870572,0.004217314719936302,1.1616451278705722,1.0
2024-08-20,21658.61875704186,0.001950712343689763,1.1658618757041859,1.0
2024-08-21,21700.358657735364,0.001927172787966073,1.1700358657735364,1.0
2024-08-22,21716.764482849456,0.0007560163116587058,1.1716764482849455,1.0
2024-08-23,21783.189675959675,0.0030587057829298643,1.1783189675959675,1.0
2024-08-24,21843.339528175053,0.0027612968123653736,1.1843339528175052,1.0
2024-08-25,21916.902550062456,0.003367755273524815,1.1916902550062456,1.0
2024-08-26,21975.846510523665,0.0026894293263643896,1.1975846510523664,1.0
2024-08-27,22031.236318650976,0.002520485756977973,1.2031236318650975,1.0
2024-08-28,22061.846172150574,0.001389384284062527,1.2061846172150574,1.0
2024-08-29,22129.96942982933,0.0030878312334872465,1.2129969429829328,1.0
2024-08-30,22175.637088223546,0.002063611454097173,1.2175637088223545,1.0
2024-08-31,22228.788177755665,0.0023968235645571313,1.2228788177755665,1.0
2024-09-01,22243.391936826174,0.0006569750430716662,1.2243391936826173,1.0
2024-09-02,22289.797316200624,0.0020862546281720856,1.2289797316200624,1.0
2024-09-03,22345.61148507291,0.002504023167214691,1.234561148507291,1.0
2024-09-04,22367.401535607685,0.0009751378049927795,1.2367401535607685,1.0
2024-09-05,22397.219121422368,0.0013330822432463703,1.2397219121422367,1.0
2024-09-06,22482.61816027548,0.003812930453112876,1.248261816027548,1.0
2024-09-07,22546.27246238881,0.0028312673221395595,1.254627246238881,1.0
2024-09-08,22627.899424637915,0.0036204194012679075,1.2627899424637916,1.0
2024-09-09,22689.092771448453,0.002704331748262562,1.2689092771448454,1.0
2024-09-10,22722.48561152934,0.0014717573953819765,1.272248561152934,1.0
2024-09-11,22766.868884303676,0.001953275426514833,1.2766868884303677,1.0
2024-09-12,22785.065782631318,0.0007992710117546175,1.2785065782631317,1.0
2024-09-13,22810.068808159453,0.0010973426966006108,1.2810068808159452,1.0
2024-09-14,22781.37633423034,-0.0012578863382845364,1.2781376334230339,1.0
2024-09-15,22732.461750518545,-0.002147130313557813,1.2732461750518544,1.0
2024-09-16,22760.965078300214,0.0012538601447781858,1.2760965078300215,1.0
2024-09-17,22816.198620803494,0.00242667840811096,1.2816198620803494,1.0
2024-09-18,22862.86031064016,0.0020451123612730574,1.286286031064016,1.0
2024-09-19,22897.879727500505,0.0015317163462721566,1.2897879727500505,1.0
2024-09-20,22922.292106619178,0.001066141468520064,1.2922292106619178,1.0
2024-09-21,22968.822664259344,0.0020299260398452127,1.2968822664259343,1.0
2024-09-22,22968.75479120675,-2.9550079073655325e-06,1.296875479120675,1.0
2024-09-23,22950.83454013076,-0.0007802012446424976,1.295083454013076,1.0
2024-09-24,23032.380180443935,0.003553057740475195,1.3032380180443934,1.0
2024-09-25,23020.298087205356,-0.0005245698943801523,1.3020298087205355,1.0
2024-09-26,23088.75483422649,0.002973755889771935,1.3088754834226488,1.0
2024-09-27,23065.525994932876,-0.0010060672158543858,1.3065525994932876,1.0
2024-09-28,23094.44183339409,0.0012536388057035118,1.3094441833394088,1.0
2024-09-29,23150.456881110244,0.0024254774425922915,1.3150456881110244,1.0
2024-09-30,23220.073425298564,0.003007134785539615,1.3220073425298564,1.0
2024-10-01,23213.269053252814,-0.0002930383518225904,1.3213269053252814,1.0
2024-10-02,23250.092370421153,0.0015863046727224162,1.3250092370421154,1.0
2024-10-03,23302.349366389346,0.0022476038002616156,1.3302349366389346,1.0
2024-10-04,23352.517033298132,0.002152901671843762,1.3352517033298132,1.0
2024-10-05,23366.48250512001,0.000598028546643029,1.336648250512001,1.0
2024-10-06,23422.490798366358,0.002396950128632909,1.3422490798366358,1.0
2024-10-07,23467.70821097055,0.0019305125570738685,1.3467708210970553,1.0
2024-10-08,23463.584993864162,-0.00017569747626496046,1.3463584993864162,1.0
2024-10-09,23390.47841494433,-0.003115746333688919,1.339047841494433,1.0
2024-10-10,23360.875661564954,-0.00126558990603886,1.3360875661564955,1.0
2024-10-11,23346.065684583376,-0.0006339649761478322,1.3346065684583377,1.0
2024-10-12,23372.11647931994,0.0011158537412050765,1.3372116479319938,1.0
2024-10-13,23395.92729739492,0.0010187702981904459,1.3395927297394918,1.0
2024-10-14,23382.026058835272,-0.0005941734380921614,1.3382026058835272,1.0
2024-10-15,23465.28973986486,0.003561012241628479,1.346528973986486,1.0
2024-10-16,23517.459539283354,0.0022232753141702495,1.3517459539283354,1.0
2024-10-17,23523.98114167894,0.0002773089663317143,1.3523981141678942,1.0
2024-10-18,23575.35486888176,0.002183887450572606,1.3575354868881762,1.0
2024-10-19,23575.86159769261,2.1494005653952073e-05,1.357586159769261,1.0
2024-10-20,23607.030436325982,0.0013220657282965891,1.3607030436325982,1.0
2024-10-21,23661.2842675071,0.0022982065163788647,1.3661284267507101,1.0
2024-10-22,23707.61243716693,0.001957973588248821,1.370761243716693,1.0
2024-10-23,23782.190479481218,0.0031457424281735686,1.3782190479481218,1.0
2024-10-24,23821.633618310618,0.0016585158067517667,1.3821633618310618,1.0
2024-10-25,23922.9326285463,0.0042523956105940345,1.3922932628546298,1.0
2024-10-26,24016.686323124275,0.003918988362910869,1.4016686323124274,1.0
2024-10-27,24076.613101278585,0.002495214258455317,1.4076613101278586,1.0
2024-10-28,24159.338469364287,0.003435922143107153,1.4159338469364287,1.0
2024-10-29,24213.281098270538,0.0022327858428181618,1.4213281098270538,1.0
2024-10-30,24256.873543949037,0.001800352686675472,1.4256873543949038,1.0
2024-10-31,24351.565368209263,0.0039037110074659986,1.4351565368209263,1.0
2024-11-01,24437.98520779637,0.003548841246153473,1.4437985207796369,1.0
2024-11-02,24489.74593609967,0.0021180440148063657,1.448974593609967,1.0
2024-11-03,24526.526738850233,0.001501885844244166,1.4526526738850232,1.0
2024-11-04,24569.100710230086,0.0017358336886901709,1.4569100710230087,1.0
2024-11-05,24569.021443950798,-3.2262588778083495e-06,1.4569021443950798,1.0
2024-11-06,24609.524180122906,0.0016485286670657243,1.4609524180122906,1.0
2024-11-07,24678.389453524684,0.0027983179559969897,1.4678389453524683,1.0
2024-11-08,24759.49840009084,0.0032866385676790138,1.475949840009084,1.0
2024-11-09,24799.071503140214,0.001598299868999998,1.4799071503140213,1.0
2024-11-10,24851.826611557863,0.0021273017584938943,1.4851826611557863,1.0
2024-11-11,24945.95513851762,0.003787589879448981,1.494595513851762,1.0
2024-11-12,25017.355724499328,0.0028622109510437273,1.5017355724499328,1.0
2024-11-13,25073.448449396616,0.0022421524286980574,1.5073448449396616,1.0
2024-11-14,25186.835359312106,0.004522190481470051,1.5186835359312107,1.0
2024-11-15,25226.713344663614,0.0015832868553199684,1.5226713344663614,1.0
2024-11-16,25226.609625191177,-4.1114936782035705e-06,1.5226609625191176,1.0
2024-11-17,25242.00916315005,0.0006104481810150124,1.524200916315005,1.0
2024-11-18,25292.00705677398,0.001980741441807118,1.529200705677398,1.0
2024-11-19,25376.59286917512,0.003344369318388455,1.537659286917512,1.0
2024-11-20,25443.869587843772,0.002651132837866931,1.5443869587843773,1.0
2024-11-21,25511.636993813954,0.0026634080062476456,1.5511636993813953,1.0
2024-11-22,25560.21191374189,0.0019040299115150535,1.5560211913741888,1.0
2024-11-23,25661.521388319008,0.003963561605788254,1.5661521388319009,1.0
2024-11-24,25706.111882767083,0.001737640328229766,1.5706111882767084,1.0
2024-11-25,25717.91948945589,0.00045933071258119976,1.571791948945589,1.0
2024-11-26,25730.5844484088,0.0004924565907479502,1.5730584448408802,1.0
2024-11-27,25709.43150581378,-0.0008220933588754618,1.570943150581378,1.0
2024-11-28,25758.829927798884,0.0019214124580676033,1.5758829927798885,1.0
2024-11-29,25834.35527479687,0.0029320177667107733,1.5834355274796872,1.0
2024-11-30,25928.353307360492,0.0036384895834935416,1.5928353307360492,1.0
2024-12-01,25978.972375832203,0.0019522669978945754,1.5978972375832203,1.0
2024-12-02,26059.809143559058,0.003111622990986989,1.6059809143559058,1.0
2024-12-03,26137.90408725828,0.0029967580832620114,1.6137904087258281,1.0
2024-12-04,26211.455782628294,0.0028139859693596682,1.6211455782628295,1.0
2024-12-05,26241.04528825564,0.0011288768496007396,1.6241045288255638,1.0
2024-12-06,26311.270724778144,0.002676167650758103,1.6311270724778144,1.0
2024-12-07,26361.35732902477,0.0019036178362703978,1.636135732902477,1.0
2024-12-08,26443.39309690794,0.003111970558240102,1.6443393096907941,1.0
2024-12-09,26469.628748189953,0.0009921439047502409,1.6469628748189953,1.0
2024-12-10,26474.260296013657,0.00017497592685441913,1.6474260296013656,1.0
2024-12-11,26570.056626581263,0.0036184705255778863,1.6570056626581262,1.0
2024-12-12,26675.586938092198,0.003971775935372317,1.6675586938092197,1.0
2024-12-13,26790.06744390303,0.004291583389580786,1.679006744390303,1.0
2024-12-14,26865.87723811175,0.0028297724284367678,1.6865877238111748,1.0
2024-12-15,26955.419299469733,0.0033329290000239115,1.6955419299469734,1.0
2024-12-16,27221.908853620516,0.009886307135130517,1.7221908853620516,0.3
2024-12-17,27225.250685135663,0.00012276257088062294,1.7225250685135662,1.0
2024-12-18,27324.047375017624,0.003628862449222704,1.7324047375017624,1.0
2024-12-19,27357.270653010033,0.0012158988577506084,1.7357270653010033,1.0
2024-12-20,27465.180484731995,0.00394446628432541,1.7465180484731995,1.0
2024-12-21,27762.10518619618,0.01081095030958375,1.7762105186196178,0.3
2024-12-22,27724.68749170928,-0.0013477974467694014,1.772468749170928,1.0
2024-12-23,28716.227701085074,0.035763801113080376,1.8716227701085073,0.3
2024-12-24,28450.10902908143,-0.009267187695185516,1.8450109029081432,0.3
2024-12-25,28717.578083426055,0.00940133670739942,1.8717578083426054,0.3
2024-12-26,28709.875877247956,-0.00026820528373679153,1.8709875877247957,1.0
2024-12-27,28712.78970112809,0.00010149204032067335,1.8712789701128092,1.0
2024-12-28,29010.766159801038,0.010377830290075815,1.9010766159801038,0.3
2024-12-29,29179.766182996875,0.005825424336087108,1.9179766182996876,0.3
2024-12-30,29355.42645480142,0.006019934179832499,1.935542645480142,0.3
2024-12-31,29410.324280245775,0.0018701082584808245,1.9410324280245774,1.0
2025-01-01,29515.38226688021,0.0035721464895576917,1.951538226688021,1.0
